15676925.00;-281275.00;-543.15
15676975.00;-281275.00;-552.96
15677025.00;-281275.00;-560.82
15677075.00;-281275.00;-573.04
15677125.00;-281275.00;-588.47
15677175.00;-281275.00;-590.56
15677225.00;-281275.00;-584.78
15677275.00;-281275.00;-583.60
15677325.00;-281275.00;-583.30
15677375.00;-281275.00;-598.85
15677425.00;-281275.00;-602.55
15677475.00;-281275.00;-602.79
15677525.00;-281275.00;-604.52
15677575.00;-281275.00;-614.61
15677625.00;-281275.00;-626.31
15677675.00;-281275.00;-634.69
15677725.00;-281275.00;-650.86
15676825.00;-281225.00;-521.78
15676875.00;-281225.00;-529.34
15676925.00;-281225.00;-539.70
15676975.00;-281225.00;-549.74
15677025.00;-281225.00;-559.07
15677075.00;-281225.00;-570.04
15677125.00;-281225.00;-585.07
15677175.00;-281225.00;-602.29
15677225.00;-281225.00;-600.44
15677275.00;-281225.00;-599.72
15677325.00;-281225.00;-603.68
15677375.00;-281225.00;-607.96
15677425.00;-281225.00;-614.80
15677475.00;-281225.00;-624.30
15677525.00;-281225.00;-626.02
15677575.00;-281225.00;-624.55
15677625.00;-281225.00;-631.94
15677675.00;-281225.00;-646.90
15677725.00;-281225.00;-667.05
15677775.00;-281225.00;-672.65
15677825.00;-281225.00;-683.28
15677875.00;-281225.00;-686.56
15676825.00;-281175.00;-518.13
15676875.00;-281175.00;-525.32
15676925.00;-281175.00;-533.68
15676975.00;-281175.00;-542.48
15677025.00;-281175.00;-552.99
15677075.00;-281175.00;-564.06
15677125.00;-281175.00;-582.55
15677175.00;-281175.00;-600.02
15677225.00;-281175.00;-616.09
15677275.00;-281175.00;-617.77
15677325.00;-281175.00;-615.76
15677375.00;-281175.00;-624.95
15677425.00;-281175.00;-632.31
15677475.00;-281175.00;-639.01
15677525.00;-281175.00;-641.46
15677575.00;-281175.00;-639.89
15677625.00;-281175.00;-648.08
15677675.00;-281175.00;-665.85
15677725.00;-281175.00;-681.17
15677775.00;-281175.00;-688.27
15677825.00;-281175.00;-693.36
15677875.00;-281175.00;-698.86
15677925.00;-281175.00;-718.98
15677975.00;-281175.00;-729.78
15678025.00;-281175.00;-738.75
15676825.00;-281125.00;-513.74
15676875.00;-281125.00;-519.93
15676925.00;-281125.00;-526.93
15676975.00;-281125.00;-536.08
15677025.00;-281125.00;-545.30
15677075.00;-281125.00;-556.35
15677125.00;-281125.00;-571.34
15677175.00;-281125.00;-594.28
15677225.00;-281125.00;-615.98
15677275.00;-281125.00;-624.75
15677325.00;-281125.00;-630.43
15677375.00;-281125.00;-632.98
15677425.00;-281125.00;-639.53
15677475.00;-281125.00;-648.34
15677525.00;-281125.00;-652.78
15677575.00;-281125.00;-662.19
15677625.00;-281125.00;-684.01
15677675.00;-281125.00;-693.35
15677725.00;-281125.00;-694.98
15677775.00;-281125.00;-698.19
15677825.00;-281125.00;-705.09
15677875.00;-281125.00;-710.66
15677925.00;-281125.00;-714.59
15677975.00;-281125.00;-726.83
15678025.00;-281125.00;-737.96
15678075.00;-281125.00;-754.73
15676825.00;-281075.00;-507.05
15676875.00;-281075.00;-514.14
15676925.00;-281075.00;-521.76
15676975.00;-281075.00;-530.83
15677025.00;-281075.00;-539.86
15677075.00;-281075.00;-547.97
15677125.00;-281075.00;-560.12
15677175.00;-281075.00;-578.08
15677225.00;-281075.00;-600.50
15677275.00;-281075.00;-618.50
15677325.00;-281075.00;-632.21
15677375.00;-281075.00;-639.35
15677425.00;-281075.00;-647.26
15677475.00;-281075.00;-656.55
15677525.00;-281075.00;-669.42
15677575.00;-281075.00;-685.11
15677625.00;-281075.00;-694.55
15677675.00;-281075.00;-702.30
15677725.00;-281075.00;-707.59
15677775.00;-281075.00;-712.22
15677825.00;-281075.00;-714.70
15677875.00;-281075.00;-719.52
15677925.00;-281075.00;-725.14
15677975.00;-281075.00;-730.17
15678025.00;-281075.00;-743.40
15678075.00;-281075.00;-756.14
15678125.00;-281075.00;-759.24
15678175.00;-281075.00;-763.63
15678225.00;-281075.00;-783.72
15676825.00;-281025.00;-501.63
15676875.00;-281025.00;-509.49
15676925.00;-281025.00;-516.84
15676975.00;-281025.00;-525.04
15677025.00;-281025.00;-533.67
15677075.00;-281025.00;-542.47
15677125.00;-281025.00;-553.57
15677175.00;-281025.00;-571.99
15677225.00;-281025.00;-589.71
15677275.00;-281025.00;-610.23
15677325.00;-281025.00;-625.82
15677375.00;-281025.00;-641.01
15677425.00;-281025.00;-648.26
15677475.00;-281025.00;-661.12
15677525.00;-281025.00;-677.21
15677575.00;-281025.00;-684.64
15677625.00;-281025.00;-698.32
15677675.00;-281025.00;-708.78
15677725.00;-281025.00;-716.32
15677775.00;-281025.00;-719.14
15677825.00;-281025.00;-726.13
15677875.00;-281025.00;-730.47
15677925.00;-281025.00;-732.74
15677975.00;-281025.00;-743.38
15678025.00;-281025.00;-760.07
15678075.00;-281025.00;-760.18
15678125.00;-281025.00;-763.18
15678175.00;-281025.00;-768.83
15678225.00;-281025.00;-776.63
15676825.00;-280975.00;-495.35
15676875.00;-280975.00;-505.46
15676925.00;-280975.00;-512.86
15676975.00;-280975.00;-520.83
15677025.00;-280975.00;-529.17
15677075.00;-280975.00;-537.84
15677125.00;-280975.00;-553.27
15677175.00;-280975.00;-570.93
15677225.00;-280975.00;-584.50
15677275.00;-280975.00;-596.71
15677325.00;-280975.00;-610.20
15677375.00;-280975.00;-621.92
15677425.00;-280975.00;-639.92
15677475.00;-280975.00;-656.63
15677525.00;-280975.00;-671.25
15677575.00;-280975.00;-681.62
15677625.00;-280975.00;-692.55
15677675.00;-280975.00;-707.92
15677725.00;-280975.00;-716.18
15677775.00;-280975.00;-729.71
15677825.00;-280975.00;-731.57
15677875.00;-280975.00;-732.10
15677925.00;-280975.00;-739.49
15677975.00;-280975.00;-745.54
15678025.00;-280975.00;-757.40
15678075.00;-280975.00;-763.15
15678125.00;-280975.00;-765.00
15678175.00;-280975.00;-770.83
15678225.00;-280975.00;-777.29
15678275.00;-280975.00;-789.64
15676825.00;-280925.00;-490.82
15676875.00;-280925.00;-501.04
15676925.00;-280925.00;-508.81
15676975.00;-280925.00;-517.10
15677025.00;-280925.00;-525.96
15677075.00;-280925.00;-534.78
15677125.00;-280925.00;-551.95
15677175.00;-280925.00;-568.39
15677225.00;-280925.00;-580.79
15677275.00;-280925.00;-591.53
15677325.00;-280925.00;-600.51
15677375.00;-280925.00;-612.83
15677425.00;-280925.00;-628.83
15677475.00;-280925.00;-642.45
15677525.00;-280925.00;-654.89
15677575.00;-280925.00;-671.73
15677625.00;-280925.00;-684.25
15677675.00;-280925.00;-698.19
15677725.00;-280925.00;-717.13
15677775.00;-280925.00;-726.11
15677825.00;-280925.00;-726.21
15677875.00;-280925.00;-730.24
15677925.00;-280925.00;-737.96
15677975.00;-280925.00;-742.70
15678025.00;-280925.00;-752.54
15678075.00;-280925.00;-761.16
15678125.00;-280925.00;-770.41
15678175.00;-280925.00;-774.98
15678225.00;-280925.00;-778.75
15678275.00;-280925.00;-786.59
15678325.00;-280925.00;-793.97
15678375.00;-280925.00;-805.10
15676825.00;-280875.00;-488.35
15676875.00;-280875.00;-498.32
15676925.00;-280875.00;-505.39
15676975.00;-280875.00;-514.30
15677025.00;-280875.00;-521.60
15677075.00;-280875.00;-531.43
15677125.00;-280875.00;-550.79
15677175.00;-280875.00;-563.07
15677225.00;-280875.00;-573.24
15677275.00;-280875.00;-584.80
15677325.00;-280875.00;-597.08
15677375.00;-280875.00;-606.89
15677425.00;-280875.00;-617.10
15677475.00;-280875.00;-627.63
15677525.00;-280875.00;-639.51
15677575.00;-280875.00;-663.44
15677625.00;-280875.00;-677.51
15677675.00;-280875.00;-688.69
15677725.00;-280875.00;-693.84
15677775.00;-280875.00;-703.16
15677825.00;-280875.00;-716.37
15677875.00;-280875.00;-723.70
15677925.00;-280875.00;-729.74
15677975.00;-280875.00;-737.06
15678025.00;-280875.00;-739.82
15678075.00;-280875.00;-754.96
15678125.00;-280875.00;-771.74
15678175.00;-280875.00;-780.47
15678225.00;-280875.00;-785.16
15678275.00;-280875.00;-791.61
15678325.00;-280875.00;-792.01
15678375.00;-280875.00;-798.99
15678425.00;-280875.00;-806.25
15676825.00;-280825.00;-486.63
15676875.00;-280825.00;-496.56
15676925.00;-280825.00;-502.12
15676975.00;-280825.00;-509.48
15677025.00;-280825.00;-517.31
15677075.00;-280825.00;-526.97
15677125.00;-280825.00;-544.88
15677175.00;-280825.00;-555.28
15677225.00;-280825.00;-566.45
15677275.00;-280825.00;-579.74
15677325.00;-280825.00;-589.94
15677375.00;-280825.00;-596.56
15677425.00;-280825.00;-609.57
15677475.00;-280825.00;-616.14
15677525.00;-280825.00;-632.88
15677575.00;-280825.00;-645.07
15677625.00;-280825.00;-653.52
15677675.00;-280825.00;-660.81
15677725.00;-280825.00;-679.75
15677775.00;-280825.00;-690.87
15677825.00;-280825.00;-704.16
15677875.00;-280825.00;-717.88
15677925.00;-280825.00;-723.95
15677975.00;-280825.00;-726.25
15678025.00;-280825.00;-737.47
15678075.00;-280825.00;-750.35
15678125.00;-280825.00;-765.91
15678175.00;-280825.00;-777.44
15678225.00;-280825.00;-784.56
15678275.00;-280825.00;-780.34
15678325.00;-280825.00;-781.44
15678375.00;-280825.00;-792.67
15678425.00;-280825.00;-804.68
15676825.00;-280775.00;-478.36
15676875.00;-280775.00;-492.97
15676925.00;-280775.00;-498.19
15676975.00;-280775.00;-504.58
15677025.00;-280775.00;-511.59
15677075.00;-280775.00;-520.15
15677125.00;-280775.00;-536.70
15677175.00;-280775.00;-549.60
15677225.00;-280775.00;-559.47
15677275.00;-280775.00;-570.88
15677325.00;-280775.00;-581.96
15677375.00;-280775.00;-587.05
15677425.00;-280775.00;-596.08
15677475.00;-280775.00;-605.53
15677525.00;-280775.00;-615.40
15677575.00;-280775.00;-623.83
15677625.00;-280775.00;-633.12
15677675.00;-280775.00;-649.97
15677725.00;-280775.00;-663.60
15677775.00;-280775.00;-679.47
15677825.00;-280775.00;-693.82
15677875.00;-280775.00;-700.30
15677925.00;-280775.00;-718.13
15677975.00;-280775.00;-723.49
15678025.00;-280775.00;-733.96
15678075.00;-280775.00;-743.33
15678125.00;-280775.00;-755.38
15678175.00;-280775.00;-762.68
15678225.00;-280775.00;-757.23
15678275.00;-280775.00;-758.18
15678325.00;-280775.00;-766.18
15676825.00;-280725.00;-464.31
15676875.00;-280725.00;-483.03
15676925.00;-280725.00;-493.58
15676975.00;-280725.00;-496.59
15677025.00;-280725.00;-503.62
15677075.00;-280725.00;-512.18
15677125.00;-280725.00;-526.60
15677175.00;-280725.00;-540.80
15677225.00;-280725.00;-548.58
15677275.00;-280725.00;-559.42
15677325.00;-280725.00;-566.91
15677375.00;-280725.00;-576.78
15677425.00;-280725.00;-584.63
15677475.00;-280725.00;-591.57
15677525.00;-280725.00;-600.49
15677575.00;-280725.00;-614.02
15677625.00;-280725.00;-624.84
15677675.00;-280725.00;-638.42
15677725.00;-280725.00;-655.55
15677775.00;-280725.00;-667.67
15677825.00;-280725.00;-673.87
15677875.00;-280725.00;-691.69
15677925.00;-280725.00;-706.29
15677975.00;-280725.00;-716.75
15678025.00;-280725.00;-731.96
15678075.00;-280725.00;-742.04
15678125.00;-280725.00;-746.88
15678175.00;-280725.00;-745.43
15678225.00;-280725.00;-747.63
15678275.00;-280725.00;-754.40
15678325.00;-280725.00;-746.37
15676825.00;-280675.00;-460.59
15676875.00;-280675.00;-470.63
15676925.00;-280675.00;-483.59
15676975.00;-280675.00;-489.15
15677025.00;-280675.00;-496.56
15677075.00;-280675.00;-505.49
15677125.00;-280675.00;-514.37
15677175.00;-280675.00;-529.37
15677225.00;-280675.00;-538.91
15677275.00;-280675.00;-546.89
15677325.00;-280675.00;-555.13
15677375.00;-280675.00;-559.02
15677425.00;-280675.00;-558.84
15677475.00;-280675.00;-573.30
15677525.00;-280675.00;-591.54
15677575.00;-280675.00;-602.26
15677625.00;-280675.00;-615.77
15677675.00;-280675.00;-626.76
15677725.00;-280675.00;-635.36
15677775.00;-280675.00;-657.40
15677825.00;-280675.00;-666.43
15677875.00;-280675.00;-681.39
15677925.00;-280675.00;-699.23
15677975.00;-280675.00;-713.88
15678025.00;-280675.00;-727.79
15678075.00;-280675.00;-734.98
15678125.00;-280675.00;-741.70
15678175.00;-280675.00;-745.63
15678225.00;-280675.00;-750.40
15678275.00;-280675.00;-742.06
15678325.00;-280675.00;-728.88
15676825.00;-280625.00;-463.36
15676875.00;-280625.00;-466.01
15676925.00;-280625.00;-472.17
15676975.00;-280625.00;-477.76
15677025.00;-280625.00;-485.96
15677075.00;-280625.00;-497.38
15677125.00;-280625.00;-506.86
15677175.00;-280625.00;-513.41
15677225.00;-280625.00;-528.23
15677275.00;-280625.00;-535.55
15677325.00;-280625.00;-532.92
15677375.00;-280625.00;-540.56
15677425.00;-280625.00;-549.11
15677475.00;-280625.00;-554.71
15677525.00;-280625.00;-561.67
15677575.00;-280625.00;-580.89
15677625.00;-280625.00;-591.39
15677675.00;-280625.00;-604.59
15677725.00;-280625.00;-621.10
15677775.00;-280625.00;-634.63
15677825.00;-280625.00;-656.42
15677875.00;-280625.00;-677.62
15677925.00;-280625.00;-692.52
15677975.00;-280625.00;-704.70
15678025.00;-280625.00;-714.23
15678075.00;-280625.00;-727.08
15678125.00;-280625.00;-742.80
15678175.00;-280625.00;-744.07
15678225.00;-280625.00;-729.20
15678275.00;-280625.00;-723.80
15678325.00;-280625.00;-721.12
15676825.00;-280575.00;-468.14
15676875.00;-280575.00;-469.83
15676925.00;-280575.00;-471.10
15676975.00;-280575.00;-473.26
15677025.00;-280575.00;-474.84
15677075.00;-280575.00;-483.85
15677125.00;-280575.00;-495.26
15677175.00;-280575.00;-503.57
15677225.00;-280575.00;-511.34
15677275.00;-280575.00;-518.72
15677325.00;-280575.00;-522.10
15677375.00;-280575.00;-518.75
15677425.00;-280575.00;-520.36
15677475.00;-280575.00;-538.11
15677525.00;-280575.00;-552.76
15677575.00;-280575.00;-565.05
15677625.00;-280575.00;-575.18
15677675.00;-280575.00;-585.88
15677725.00;-280575.00;-605.19
15677775.00;-280575.00;-622.70
15677825.00;-280575.00;-646.95
15677875.00;-280575.00;-666.14
15677925.00;-280575.00;-674.84
15677975.00;-280575.00;-692.62
15678025.00;-280575.00;-714.42
15678075.00;-280575.00;-728.36
15678125.00;-280575.00;-730.05
15678175.00;-280575.00;-712.88
15678225.00;-280575.00;-715.69
15678275.00;-280575.00;-718.85
15678325.00;-280575.00;-718.32
15678375.00;-280575.00;-718.27
15676825.00;-280525.00;-474.97
15676875.00;-280525.00;-477.00
15676925.00;-280525.00;-477.81
15676975.00;-280525.00;-477.11
15677025.00;-280525.00;-476.35
15677075.00;-280525.00;-478.42
15677125.00;-280525.00;-483.62
15677175.00;-280525.00;-486.64
15677225.00;-280525.00;-494.01
15677275.00;-280525.00;-501.76
15677325.00;-280525.00;-505.60
15677375.00;-280525.00;-505.58
15677425.00;-280525.00;-510.51
15677475.00;-280525.00;-518.21
15677525.00;-280525.00;-532.09
15677575.00;-280525.00;-549.17
15677625.00;-280525.00;-561.76
15677675.00;-280525.00;-583.39
15677725.00;-280525.00;-598.19
15677775.00;-280525.00;-616.97
15677825.00;-280525.00;-636.29
15677875.00;-280525.00;-651.90
15677925.00;-280525.00;-668.12
15677975.00;-280525.00;-683.07
15678025.00;-280525.00;-703.95
15678075.00;-280525.00;-693.11
15678125.00;-280525.00;-701.23
15678175.00;-280525.00;-708.93
15678225.00;-280525.00;-705.09
15678275.00;-280525.00;-703.52
15678325.00;-280525.00;-710.85
15678375.00;-280525.00;-712.73
15678425.00;-280525.00;-722.47
15676825.00;-280475.00;-483.60
15676875.00;-280475.00;-484.54
15676925.00;-280475.00;-484.54
15676975.00;-280475.00;-483.87
15677025.00;-280475.00;-483.69
15677075.00;-280475.00;-484.48
15677125.00;-280475.00;-485.37
15677175.00;-280475.00;-485.97
15677225.00;-280475.00;-490.27
15677275.00;-280475.00;-495.17
15677325.00;-280475.00;-500.76
15677375.00;-280475.00;-506.11
15677425.00;-280475.00;-508.79
15677475.00;-280475.00;-513.13
15677525.00;-280475.00;-521.52
15677575.00;-280475.00;-530.68
15677625.00;-280475.00;-549.33
15677675.00;-280475.00;-568.72
15677725.00;-280475.00;-586.85
15677775.00;-280475.00;-610.57
15677825.00;-280475.00;-633.18
15677875.00;-280475.00;-641.67
15677925.00;-280475.00;-655.65
15677975.00;-280475.00;-658.56
15678025.00;-280475.00;-668.10
15678075.00;-280475.00;-680.67
15678125.00;-280475.00;-680.56
15678175.00;-280475.00;-689.75
15678225.00;-280475.00;-692.69
15678275.00;-280475.00;-695.58
15678325.00;-280475.00;-700.53
15678375.00;-280475.00;-716.56
15678425.00;-280475.00;-735.84
15678475.00;-280475.00;-746.60
15678525.00;-280475.00;-746.28
15678575.00;-280475.00;-792.58
15676825.00;-280425.00;-490.96
15676875.00;-280425.00;-490.27
15676925.00;-280425.00;-488.80
15676975.00;-280425.00;-488.18
15677025.00;-280425.00;-488.96
15677075.00;-280425.00;-491.14
15677125.00;-280425.00;-492.17
15677175.00;-280425.00;-492.90
15677225.00;-280425.00;-494.42
15677275.00;-280425.00;-498.29
15677325.00;-280425.00;-505.36
15677375.00;-280425.00;-509.51
15677425.00;-280425.00;-513.22
15677475.00;-280425.00;-515.69
15677525.00;-280425.00;-518.17
15677575.00;-280425.00;-523.85
15677625.00;-280425.00;-534.80
15677675.00;-280425.00;-554.00
15677725.00;-280425.00;-576.92
15677775.00;-280425.00;-597.70
15677825.00;-280425.00;-608.42
15677875.00;-280425.00;-628.64
15677925.00;-280425.00;-636.03
15677975.00;-280425.00;-647.20
15678025.00;-280425.00;-653.36
15678075.00;-280425.00;-661.97
15678125.00;-280425.00;-671.00
15678175.00;-280425.00;-681.12
15678225.00;-280425.00;-686.29
15678275.00;-280425.00;-692.66
15678325.00;-280425.00;-707.01
15678375.00;-280425.00;-716.12
15678425.00;-280425.00;-737.63
15678475.00;-280425.00;-763.18
15678525.00;-280425.00;-762.51
15678575.00;-280425.00;-788.07
15678625.00;-280425.00;-791.33
15678675.00;-280425.00;-792.75
15678725.00;-280425.00;-816.47
15676825.00;-280375.00;-494.99
15676875.00;-280375.00;-493.72
15676925.00;-280375.00;-491.61
15676975.00;-280375.00;-490.72
15677025.00;-280375.00;-491.57
15677075.00;-280375.00;-493.81
15677125.00;-280375.00;-496.09
15677175.00;-280375.00;-497.06
15677225.00;-280375.00;-498.65
15677275.00;-280375.00;-501.51
15677325.00;-280375.00;-506.53
15677375.00;-280375.00;-511.84
15677425.00;-280375.00;-515.56
15677475.00;-280375.00;-518.44
15677525.00;-280375.00;-520.13
15677575.00;-280375.00;-521.93
15677625.00;-280375.00;-525.82
15677675.00;-280375.00;-547.85
15677725.00;-280375.00;-562.76
15677775.00;-280375.00;-586.01
15677825.00;-280375.00;-606.19
15677875.00;-280375.00;-623.12
15677925.00;-280375.00;-630.27
15677975.00;-280375.00;-634.44
15678025.00;-280375.00;-644.43
15678075.00;-280375.00;-647.58
15678125.00;-280375.00;-661.12
15678175.00;-280375.00;-671.34
15678225.00;-280375.00;-684.05
15678275.00;-280375.00;-699.58
15678325.00;-280375.00;-707.71
15678375.00;-280375.00;-720.91
15678425.00;-280375.00;-746.75
15678475.00;-280375.00;-767.22
15678525.00;-280375.00;-777.99
15678575.00;-280375.00;-787.45
15678625.00;-280375.00;-797.17
15678675.00;-280375.00;-803.20
15678725.00;-280375.00;-812.85
15678775.00;-280375.00;-831.22
15676825.00;-280325.00;-497.08
15676875.00;-280325.00;-496.28
15676925.00;-280325.00;-494.34
15676975.00;-280325.00;-492.70
15677025.00;-280325.00;-493.13
15677075.00;-280325.00;-494.97
15677125.00;-280325.00;-496.95
15677175.00;-280325.00;-498.32
15677225.00;-280325.00;-498.92
15677275.00;-280325.00;-501.93
15677325.00;-280325.00;-505.54
15677375.00;-280325.00;-512.02
15677425.00;-280325.00;-517.30
15677475.00;-280325.00;-520.91
15677525.00;-280325.00;-522.72
15677575.00;-280325.00;-523.70
15677625.00;-280325.00;-525.03
15677675.00;-280325.00;-530.12
15677725.00;-280325.00;-552.24
15677775.00;-280325.00;-574.50
15677825.00;-280325.00;-597.53
15677875.00;-280325.00;-610.50
15677925.00;-280325.00;-615.27
15677975.00;-280325.00;-622.46
15678025.00;-280325.00;-627.53
15678075.00;-280325.00;-638.05
15678125.00;-280325.00;-648.60
15678175.00;-280325.00;-667.87
15678225.00;-280325.00;-688.54
15678275.00;-280325.00;-701.88
15678325.00;-280325.00;-714.18
15678375.00;-280325.00;-730.82
15678425.00;-280325.00;-755.13
15678475.00;-280325.00;-768.68
15678525.00;-280325.00;-780.45
15678575.00;-280325.00;-786.09
15678625.00;-280325.00;-799.32
15678675.00;-280325.00;-810.21
15678725.00;-280325.00;-818.39
15678775.00;-280325.00;-829.95
15678825.00;-280325.00;-822.09
15676825.00;-280275.00;-498.20
15676875.00;-280275.00;-497.35
15676925.00;-280275.00;-495.77
15676975.00;-280275.00;-494.12
15677025.00;-280275.00;-494.36
15677075.00;-280275.00;-495.97
15677125.00;-280275.00;-497.68
15677175.00;-280275.00;-499.32
15677225.00;-280275.00;-499.87
15677275.00;-280275.00;-501.60
15677325.00;-280275.00;-505.60
15677375.00;-280275.00;-510.39
15677425.00;-280275.00;-517.04
15677475.00;-280275.00;-521.04
15677525.00;-280275.00;-523.32
15677575.00;-280275.00;-525.16
15677625.00;-280275.00;-526.41
15677675.00;-280275.00;-527.14
15677725.00;-280275.00;-538.51
15677775.00;-280275.00;-568.76
15677825.00;-280275.00;-579.69
15677875.00;-280275.00;-594.60
15677925.00;-280275.00;-600.54
15677975.00;-280275.00;-609.41
15678025.00;-280275.00;-613.77
15678075.00;-280275.00;-625.87
15678125.00;-280275.00;-646.50
15678175.00;-280275.00;-665.06
15678225.00;-280275.00;-683.20
15678275.00;-280275.00;-699.51
15678325.00;-280275.00;-711.65
15678375.00;-280275.00;-728.69
15678425.00;-280275.00;-744.56
15678475.00;-280275.00;-762.40
15678525.00;-280275.00;-771.77
15678575.00;-280275.00;-787.88
15678625.00;-280275.00;-801.81
15678675.00;-280275.00;-810.09
15678725.00;-280275.00;-813.16
15678775.00;-280275.00;-817.03
15678825.00;-280275.00;-825.05
15676825.00;-280225.00;-497.86
15676875.00;-280225.00;-497.60
15676925.00;-280225.00;-496.50
15676975.00;-280225.00;-495.24
15677025.00;-280225.00;-495.29
15677075.00;-280225.00;-497.22
15677125.00;-280225.00;-498.90
15677175.00;-280225.00;-500.66
15677225.00;-280225.00;-501.34
15677275.00;-280225.00;-502.67
15677325.00;-280225.00;-505.26
15677375.00;-280225.00;-510.12
15677425.00;-280225.00;-515.99
15677475.00;-280225.00;-521.67
15677525.00;-280225.00;-524.18
15677575.00;-280225.00;-525.50
15677625.00;-280225.00;-526.13
15677675.00;-280225.00;-528.08
15677725.00;-280225.00;-531.54
15677775.00;-280225.00;-543.53
15677825.00;-280225.00;-560.34
15677875.00;-280225.00;-577.73
15677925.00;-280225.00;-589.96
15677975.00;-280225.00;-602.87
15678025.00;-280225.00;-611.91
15678075.00;-280225.00;-622.64
15678125.00;-280225.00;-636.70
15678175.00;-280225.00;-655.01
15678225.00;-280225.00;-676.29
15678275.00;-280225.00;-691.45
15678325.00;-280225.00;-699.23
15678375.00;-280225.00;-724.73
15678425.00;-280225.00;-732.89
15678475.00;-280225.00;-750.46
15678525.00;-280225.00;-762.26
15678575.00;-280225.00;-782.07
15678625.00;-280225.00;-789.37
15678675.00;-280225.00;-799.39
15678725.00;-280225.00;-805.15
15678775.00;-280225.00;-805.30
15678825.00;-280225.00;-811.20
15678875.00;-280225.00;-826.93
15676825.00;-280175.00;-497.22
15676875.00;-280175.00;-497.51
15676925.00;-280175.00;-496.76
15676975.00;-280175.00;-495.95
15677025.00;-280175.00;-496.71
15677075.00;-280175.00;-498.79
15677125.00;-280175.00;-500.50
15677175.00;-280175.00;-502.03
15677225.00;-280175.00;-503.23
15677275.00;-280175.00;-505.17
15677325.00;-280175.00;-508.42
15677375.00;-280175.00;-512.58
15677425.00;-280175.00;-517.14
15677475.00;-280175.00;-521.61
15677525.00;-280175.00;-524.10
15677575.00;-280175.00;-526.44
15677625.00;-280175.00;-527.69
15677675.00;-280175.00;-529.37
15677725.00;-280175.00;-532.31
15677775.00;-280175.00;-536.09
15677825.00;-280175.00;-549.18
15677875.00;-280175.00;-573.91
15677925.00;-280175.00;-587.05
15677975.00;-280175.00;-600.26
15678025.00;-280175.00;-609.60
15678075.00;-280175.00;-616.84
15678125.00;-280175.00;-623.66
15678175.00;-280175.00;-644.73
15678225.00;-280175.00;-660.92
15678275.00;-280175.00;-673.61
15678325.00;-280175.00;-689.12
15678375.00;-280175.00;-703.03
15678425.00;-280175.00;-720.97
15678475.00;-280175.00;-742.42
15678525.00;-280175.00;-758.79
15678575.00;-280175.00;-765.56
15678625.00;-280175.00;-774.74
15678675.00;-280175.00;-780.41
15678725.00;-280175.00;-784.01
15678775.00;-280175.00;-798.29
15678825.00;-280175.00;-810.50
15678875.00;-280175.00;-817.16
15678925.00;-280175.00;-831.19
15676825.00;-280125.00;-497.96
15676875.00;-280125.00;-497.93
15676925.00;-280125.00;-497.48
